	SampleID	Phylum	RA	TreatmentID	Site	Sitetre	Treatment	Soiltype	ComTreament	Comparts	SiteCom	Maize.variety	Growing.day
6877	REHLLNPK3	Actinobacteriota	8.07	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6878	REHLLNPK3	Bacteroidota	0.31	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6879	REHLLNPK3	Chloroflexi	1.67	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6880	REHLLNPK3	Deinococcota	0.04	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6881	REHLLNPK3	Firmicutes	0.58	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6882	REHLLNPK3	Gemmatimonadota	0.06	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6883	REHLLNPK3	Myxococcota	0.55	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6884	REHLLNPK3	Nitrospirota	0.02	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6885	REHLLNPK3	Alphaproteobacteria	11.47	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6886	REHLLNPK3	Gammaproteobacteria	74.05	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6887	REHLLNPK3	unclassified	1.38	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6888	REHLLNPK3	Others	1.22	NPK6	HL	HLLNPK	NPK	BSA	REHLLNPK	RE	HLRE	KW6	102d
6889	REHLLNPKM1	Abditibacteriota	0.02	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6890	REHLLNPKM1	Acidobacteriota	0.51	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6891	REHLLNPKM1	Actinobacteriota	6.01	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6892	REHLLNPKM1	Bacteroidota	0.19	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6893	REHLLNPKM1	Chloroflexi	1.3	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6894	REHLLNPKM1	Deinococcota	0.01	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6895	REHLLNPKM1	Firmicutes	0.48	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6896	REHLLNPKM1	Gemmatimonadota	0.09	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6897	REHLLNPKM1	Myxococcota	0.78	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6898	REHLLNPKM1	Nitrospirota	0.02	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6899	REHLLNPKM1	Alphaproteobacteria	11.94	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6900	REHLLNPKM1	Gammaproteobacteria	76.34	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6901	REHLLNPKM1	unclassified	1.46	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6902	REHLLNPKM1	Others	0.85	NPKM4	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6903	REHLLNPKM2	Abditibacteriota	0	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6904	REHLLNPKM2	Acidobacteriota	0.79	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6905	REHLLNPKM2	Actinobacteriota	13.64	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6906	REHLLNPKM2	Bacteroidota	0.22	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6907	REHLLNPKM2	Chloroflexi	2.11	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6908	REHLLNPKM2	Deinococcota	0.06	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6909	REHLLNPKM2	Firmicutes	0.6	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6910	REHLLNPKM2	Gemmatimonadota	0.27	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6911	REHLLNPKM2	Myxococcota	0.93	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6912	REHLLNPKM2	Nitrospirota	0.08	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6913	REHLLNPKM2	Alphaproteobacteria	16.99	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6914	REHLLNPKM2	Gammaproteobacteria	61.21	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6915	REHLLNPKM2	unclassified	1.69	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6916	REHLLNPKM2	Others	1.4	NPKM5	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6917	REHLLNPKM3	Abditibacteriota	0	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6918	REHLLNPKM3	Acidobacteriota	1.09	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6919	REHLLNPKM3	Actinobacteriota	20.6	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6920	REHLLNPKM3	Bacteroidota	1.09	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6921	REHLLNPKM3	Chloroflexi	4.03	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6922	REHLLNPKM3	Deinococcota	0.03	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6923	REHLLNPKM3	Firmicutes	0.63	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6924	REHLLNPKM3	Gemmatimonadota	0.27	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6925	REHLLNPKM3	Myxococcota	3.79	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6926	REHLLNPKM3	Nitrospirota	0.04	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6927	REHLLNPKM3	Alphaproteobacteria	13.21	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6928	REHLLNPKM3	Gammaproteobacteria	51.39	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6929	REHLLNPKM3	unclassified	2.05	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6930	REHLLNPKM3	Others	1.77	NPKM6	HL	HLLNPKM	NPKM	BSA	REHLLNPKM	RE	HLRE	KW6	102d
6931	REHLSCK1	Abditibacteriota	0	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6932	REHLSCK1	Acidobacteriota	0.24	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6933	REHLSCK1	Actinobacteriota	4.1	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6934	REHLSCK1	Bacteroidota	0.08	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6935	REHLSCK1	Chloroflexi	1.78	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6936	REHLSCK1	Deinococcota	0	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6937	REHLSCK1	Firmicutes	0.51	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6938	REHLSCK1	Gemmatimonadota	0.03	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6939	REHLSCK1	Myxococcota	0.37	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6940	REHLSCK1	Nitrospirota	0.01	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6941	REHLSCK1	Alphaproteobacteria	5.18	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6942	REHLSCK1	Gammaproteobacteria	86.69	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6943	REHLSCK1	unclassified	0.49	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6944	REHLSCK1	Others	0.51	CK1	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6945	REHLSCK2	Abditibacteriota	0	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6946	REHLSCK2	Acidobacteriota	0.25	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6947	REHLSCK2	Actinobacteriota	2.86	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6948	REHLSCK2	Bacteroidota	0.77	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6949	REHLSCK2	Chloroflexi	13.99	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6950	REHLSCK2	Deinococcota	0	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6951	REHLSCK2	Firmicutes	0.23	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6952	REHLSCK2	Gemmatimonadota	0.02	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6953	REHLSCK2	Myxococcota	0.33	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6954	REHLSCK2	Nitrospirota	0.01	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6955	REHLSCK2	Alphaproteobacteria	7.82	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6956	REHLSCK2	Gammaproteobacteria	72.54	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6957	REHLSCK2	unclassified	0.44	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6958	REHLSCK2	Others	0.73	CK2	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6959	REHLSCK3	Abditibacteriota	0	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6960	REHLSCK3	Acidobacteriota	0.11	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6961	REHLSCK3	Actinobacteriota	4.1	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6962	REHLSCK3	Bacteroidota	0.21	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6963	REHLSCK3	Chloroflexi	4.23	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6964	REHLSCK3	Deinococcota	0	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6965	REHLSCK3	Firmicutes	0.36	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6966	REHLSCK3	Gemmatimonadota	0.04	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6967	REHLSCK3	Myxococcota	0.41	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6968	REHLSCK3	Nitrospirota	0	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6969	REHLSCK3	Alphaproteobacteria	5.92	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6970	REHLSCK3	Gammaproteobacteria	83.52	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6971	REHLSCK3	unclassified	0.47	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6972	REHLSCK3	Others	0.63	CK3	HL	HLSCK	CK	BSA	REHLSCK	RE	HLRE	KW6	102d
6973	REHLSNPK1	Abditibacteriota	0	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6974	REHLSNPK1	Acidobacteriota	0.32	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6975	REHLSNPK1	Actinobacteriota	15.4	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6976	REHLSNPK1	Bacteroidota	0.23	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6977	REHLSNPK1	Chloroflexi	4.62	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6978	REHLSNPK1	Deinococcota	0.01	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6979	REHLSNPK1	Firmicutes	4.91	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6980	REHLSNPK1	Gemmatimonadota	0.12	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6981	REHLSNPK1	Myxococcota	0.74	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6982	REHLSNPK1	Nitrospirota	0.02	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6983	REHLSNPK1	Alphaproteobacteria	14.03	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6984	REHLSNPK1	Gammaproteobacteria	58.02	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6985	REHLSNPK1	unclassified	0.33	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6986	REHLSNPK1	Others	1.26	NPK1	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6987	REHLSNPK2	Abditibacteriota	0	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6988	REHLSNPK2	Acidobacteriota	0.22	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6989	REHLSNPK2	Actinobacteriota	6.18	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6990	REHLSNPK2	Bacteroidota	0.09	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6991	REHLSNPK2	Chloroflexi	1.37	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6992	REHLSNPK2	Deinococcota	0.01	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6993	REHLSNPK2	Firmicutes	0.33	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6994	REHLSNPK2	Gemmatimonadota	0.06	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6995	REHLSNPK2	Myxococcota	0.33	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6996	REHLSNPK2	Nitrospirota	0.01	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6997	REHLSNPK2	Alphaproteobacteria	7.39	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6998	REHLSNPK2	Gammaproteobacteria	82.98	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
6999	REHLSNPK2	unclassified	0.56	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7000	REHLSNPK2	Others	0.48	NPK2	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7001	REHLSNPK3	Abditibacteriota	0	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7002	REHLSNPK3	Acidobacteriota	0.15	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7003	REHLSNPK3	Actinobacteriota	6.24	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7004	REHLSNPK3	Bacteroidota	0.39	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7005	REHLSNPK3	Chloroflexi	1.39	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7006	REHLSNPK3	Deinococcota	0.01	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7007	REHLSNPK3	Firmicutes	1.01	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7008	REHLSNPK3	Gemmatimonadota	0.06	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7009	REHLSNPK3	Myxococcota	0.35	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7010	REHLSNPK3	Nitrospirota	0.01	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7011	REHLSNPK3	Alphaproteobacteria	10.83	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7012	REHLSNPK3	Gammaproteobacteria	78.35	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7013	REHLSNPK3	unclassified	0.62	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7014	REHLSNPK3	Others	0.6	NPK3	HL	HLSNPK	NPK	BSA	REHLSNPK	RE	HLRE	KW6	102d
7015	REHLSNPKM1	Abditibacteriota	0	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7016	REHLSNPKM1	Acidobacteriota	0.17	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7017	REHLSNPKM1	Actinobacteriota	3.29	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7018	REHLSNPKM1	Bacteroidota	0.52	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7019	REHLSNPKM1	Chloroflexi	1.22	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7020	REHLSNPKM1	Deinococcota	0	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7021	REHLSNPKM1	Firmicutes	0.29	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7022	REHLSNPKM1	Gemmatimonadota	0.03	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7023	REHLSNPKM1	Myxococcota	0.35	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7024	REHLSNPKM1	Nitrospirota	0.01	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7025	REHLSNPKM1	Alphaproteobacteria	9.02	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7026	REHLSNPKM1	Gammaproteobacteria	84.32	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7027	REHLSNPKM1	unclassified	0.39	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7028	REHLSNPKM1	Others	0.39	NPKM1	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7029	REHLSNPKM2	Abditibacteriota	0	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7030	REHLSNPKM2	Acidobacteriota	0.17	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7031	REHLSNPKM2	Actinobacteriota	3.82	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7032	REHLSNPKM2	Bacteroidota	0.4	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7033	REHLSNPKM2	Chloroflexi	0.61	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7034	REHLSNPKM2	Deinococcota	0.01	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7035	REHLSNPKM2	Firmicutes	0.28	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7036	REHLSNPKM2	Gemmatimonadota	0.01	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7037	REHLSNPKM2	Myxococcota	0.19	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7038	REHLSNPKM2	Nitrospirota	0.01	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7039	REHLSNPKM2	Alphaproteobacteria	11.51	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7040	REHLSNPKM2	Gammaproteobacteria	82.42	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7041	REHLSNPKM2	unclassified	0.32	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7042	REHLSNPKM2	Others	0.25	NPKM2	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7043	REHLSNPKM3	Abditibacteriota	0	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7044	REHLSNPKM3	Acidobacteriota	0.17	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7045	REHLSNPKM3	Actinobacteriota	7.08	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7046	REHLSNPKM3	Bacteroidota	0.24	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7047	REHLSNPKM3	Chloroflexi	2.03	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7048	REHLSNPKM3	Deinococcota	0.01	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7049	REHLSNPKM3	Firmicutes	0.64	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7050	REHLSNPKM3	Gemmatimonadota	0.05	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7051	REHLSNPKM3	Myxococcota	0.44	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7052	REHLSNPKM3	Nitrospirota	0.01	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7053	REHLSNPKM3	Alphaproteobacteria	6.9	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7054	REHLSNPKM3	Gammaproteobacteria	81.26	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7055	REHLSNPKM3	unclassified	0.58	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7056	REHLSNPKM3	Others	0.59	NPKM3	HL	HLSNPKM	NPKM	BSA	REHLSNPKM	RE	HLRE	KW6	102d
7057	REJXCK1	Abditibacteriota	0	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7058	REJXCK1	Acidobacteriota	1.26	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7059	REJXCK1	Actinobacteriota	3.25	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7060	REJXCK1	Bacteroidota	0.14	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7061	REJXCK1	Chloroflexi	0.57	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7062	REJXCK1	Deinococcota	0	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7063	REJXCK1	Firmicutes	0.34	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7064	REJXCK1	Gemmatimonadota	0.02	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7065	REJXCK1	Myxococcota	0.28	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7066	REJXCK1	Nitrospirota	0	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7067	REJXCK1	Alphaproteobacteria	20.71	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7068	REJXCK1	Gammaproteobacteria	70.73	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7069	REJXCK1	unclassified	1.51	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7070	REJXCK1	Others	1.19	CK1	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7071	REJXCK2	Abditibacteriota	0	CK2	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7072	REJXCK2	Acidobacteriota	2.62	CK2	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7073	REJXCK2	Actinobacteriota	3.42	CK2	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
7074	REJXCK2	Bacteroidota	0.44	CK2	JX	JXCK	CK	RSA	REJXCK	RE	JXRE	YD13	77d
